id,model_output
17749316,0
17749796,
17755256,0
17807213,0
17807426,22440.328767123294
17756870,9603.198246575339
17808694,12225.797260273972
17809297,0
17809965,6825.789369863014
17810582,2856.3484931506846
17757636,0
17810723,0
17810935,0
17758299,0
17759879,0
17811032,397.04547945205485
17811381,0
17760045,0
17760179,4149.912328767123
17814598,0
17762347,3353.7402739726035
17762619,0
17816929,413.14191780821926
17762726,0
17817073,798.8054794520547
17817689,837.6558904109588
17764030,0
17764787,0
17818351,210.6641095890411
17764993,0
17818824,0
17765151,0
17768446,0
17818925,8067.156164383561
17768576,18979.618191780824
17818933,0
17770097,0
17819621,0
17770415,0
17819787,0
17770889,0
17819949,19.56427397260274
17820952,0
17771404,2037.2409863013702
17822193,0
17773415,268.43178082191787
17823159,3118.8151232876717
17773615,0
17824157,49.392
17773651,0
17826491,0
17773668,
17774144,16124.713643835614
17827247,211.68000000000004
17774440,0
17829049,0
17829674,0
17774588,574.1457534246575
17774726,0
17833514,1479.136438356164
17835405,295.6477808219178
17775553,1668.0821917808219
17776623,0
17835699,0
17777383,0
17777982,2018.2684931506851
17836661,0
17778082,0
17838834,2907.7919999999995
17841031,19.13819178082192
17842539,5259.570410958904
17779155,0
17781879,0
17843146,
17781894,7.456438356164384
17844086,1093.6109589041098
17782316,0
17844402,0
17845126,9.468493150684932
17782556,0
17845378,348.9139726027398
17845657,0
17783701,0
17845662,2430.5621917808216
17783932,0
17846470,0
17784189,2287.094794520548
17846914,9.823561643835616
17848411,17445.698630136987
17784612,0
17853062,0
17853226,0
17784981,0
17853390,814.243068493151
17786350,0
17855109,0
17786727,24455.342465753423
17855239,0
17788488,97.41698630136989
17855741,0
17855906,0
17788507,0
17856769,0
17788666,0
17789140,0
17790353,5181.632876712329
17857156,0
17857229,0
17791876,51.22849315068493
17857600,4851.711123287671
17859972,0
17791967,1302.9376438356167
17860327,0
17861929,0
17861955,520.5698630136986
17792257,0
17794985,0
17862205,3366.0493150684933
17886306,0
17863232,1.1441095890410962
17886637,107.85205479452057
17887141,0
17863779,0
17887435,9.468493150684933
17864640,0
17887450,2011.1079452054798
17888910,0
17889878,0
17891452,0
17892070,504.0000000000001
17865583,0
17868229,0
17893026,0
17869203,0
17869763,0
17893130,0
17871243,0
17871619,0
17897443,0
17871744,545.9375342465753
17898321,0
17872390,688.1227397260274
17898585,0
17872507,525.8958904109588
17872602,704.2191780821919
17872706,1085.3260273972605
17898776,560.6136986301369
17898910,3111.9780821917807
17873631,0
17899003,1892.0712328767127
17899275,0
17899891,9750.350465753425
17899916,0
17873942,0
17900489,0
17874393,0
17902297,0
17874713,0
17874989,0
17875763,380.63342465753436
17902420,180.27616438356162
17903061,0
17877540,0
17903824,0
17904400,0
17882613,0
17905062,0
17907005,1464.9475068493148
17883764,8234.71890410959
17907055,16161.8301369863
17884116,2312.20602739726
17908203,37.152
17885853,3207.8939178082187
17912330,0
17915224,1033.5313972602737
17885861,0
17885892,0
17916817,0
17972766,0
17974054,5079.152219178081
17917009,2473.6556712328766
17974464,0
17974566,0
17917995,0
17974627,442.20821917808223
17918546,8424.443835616437
17975036,2002.053698630137
17918553,0
17918977,56.33753424657535
17976639,850.0339726027398
17919860,0
17977109,610.9545205479452
17922081,0
17977165,0
17922126,0
17977723,0
17922237,0
17978901,0
17922747,0
17979593,556.7473972602739
17923068,0
17979905,0
17981902,6632.176438356166
17923099,0
17983291,0
17983642,142.23452054794518
17923946,0
17984085,144.0
17924863,0
17984360,288.0
17925370,1598.4
17984429,
17929279,0
17985088,0
17985115,0
17930975,1761.5835616438358
17986833,0
17932229,0
17986967,0
17986985,0
17932546,0
17987160,0
17932749,6254.685369863015
17989794,35918.699178082185
17933491,0
17934371,18.50104109589041
17989928,0
17934686,0
17989962,2720.108712328767
17935048,0
17990093,164.7517808219178
17935775,0
17990448,0
17990605,0
17935825,0
17990613,0
17936132,0
17991895,0
17936223,0
17936271,4593.166027397261
17936378,0
17993120,3.4796712328767128
17936469,7967.73698630137
17936701,0
17996638,2258.472328767123
17938821,291.44021917808226
17940118,0
17997858,532.6027397260274
17940769,84.03287671232876
17998057,3021.6328767123287
17998254,0
17941744,0
18000244,0
17941844,1156.4935890410961
18001117,0
17942230,0
18001922,0
18002077,0
17945109,3738.028931506849
17948159,0
18004200,0
17948601,288.0
18006483,0
17949058,0
18007188,7.693150684931506
18007347,2147.809315068493
17949800,41.42465753424658
18007875,319.56164383561645
17951462,0
18007955,1083.953095890411
18008264,0
18008910,0
18012619,0
18013045,0
18014522,0
17951874,0
18014567,0
17953770,0
18017976,0
17955231,0
18019109,0
17955399,0
18019185,1458.8876712328763
18019257,0
18019564,0
18019845,0
17955400,0
17956822,0
18019988,0
17957328,0
18020854,8703.576986301368
18021577,0
17958260,0
17958778,0
18021943,721.9252602739726
17958985,0
18022286,0
18027847,0
17959739,9522.65293150685
18028188,0
18029720,0
17959833,0
17959938,1969.5649315068495
18029913,0
17960423,0
17961093,0
17961289,0
18030162,1360.9380821917807
17966773,0
18030692,0
17968122,1261.735890410959
18031844,0
17968126,0
17968809,0
18032091,0
18032699,0
17968848,0
18033778,1015.495890410959
17971696,0
18034618,0
18057826,0
18036302,9435.128547945207
18037184,0
18058439,0
18037278,0
18039382,0
18039455,527.2767123287672
18039924,0
18060134,0
18041304,0
18062434,1799.5068493150684
18047867,0
18064516,0
18064783,0
18047966,0
18048035,0
18066169,0
18048297,177.53424657534248
18048327,3057.1397260273975
18068706,0
18049337,0
18069968,1278.2465753424656
18049923,2983.072438356165
18071645,8045.189260273973
18071880,0
18072076,0
18050665,3769.8253150684927
18074081,32.1041095890411
18074633,0
18074802,0
18074951,0
18075618,0
18075710,4862.66301369863
18076386,0
18050884,0
18051280,0
18076604,7262.961534246576
18080235,103.53797260273974
18051460,17643.976767123288
18083790,0
18051914,0
18051989,0
18052318,4.219397260273973
18084645,0
18084811,166.17205479452056
18052855,1116.0000000000002
18085017,0
18085039,6362.561095890413
18053036,0
18053731,0
18057503,0
18085173,0
18085213,5716.602739726029
18152390,0
18087122,2611.4932602739727
18090524,0
18152610,0
18090865,0
18153396,0
18091772,0
18099567,0
18155175,0
18155838,0
18100049,0
18156569,
18100720,0
18101080,0
18156739,8219.977643835617
18101863,376.68821917808214
18101965,0
18157073,0
18102221,0
18157900,41.6317808219178
18102675,0
18157949,0
18158022,0
18104383,4243.926575342466
18158812,28.0267397260274
18163814,50.56175342465753
18104681,0
18166584,
18106797,0
18167054,0
18107579,7453.124383561644
18167373,0
18109475,8163.616438356165
18167444,0
18109604,8568.110465753423
18109653,4607.439780821918
18167456,9.827506849315068
18109776,11301.254136986303
18167635,0
18113651,0
18168023,0
18168053,0
18114041,1120.9512328767123
18116430,0
18168925,0
18117347,0
18169500,0
18118187,0
18118531,0
18169649,0
18170244,13626.108493150683
18119759,0
18170390,1996.3370958904106
18119929,0
18170881,
18172695,51508.80000000001
18120246,0
18173336,4075.0816438356155
18173449,0
18120464,3802.1424657534253
18120530,0
18173911,6121.193424657536
18120660,3641.4246575342468
18174274,1393.1408219178081
18122007,0
18174277,1458.9054246575345
18123690,0
18174390,1099.07901369863
18129117,0
18174667,0
18129429,944.9181369863014
18174705,10825.091506849316
18130988,0
18176280,0
18176603,445.788493150685
18131580,0
18176814,45.12328767123288
18132721,0
18176824,0
18177152,0
18133190,0
18177522,0
18133264,390.3859726027397
18133358,17268.756164383565
18177790,0
18178651,6090.608219178082
18133557,0
18179307,0
18133740,0
18179332,821.0603835616439
18133992,0
18134565,0
18136323,143.8027397260274
18182380,1696.0635616438358
18137144,0
18184170,0
18185058,631.7260273972602
18138855,0
18185875,566.4604931506849
18138960,14897.43912328767
18139402,1408.7066301369862
18187060,0
18140748,0
18187431,4949.6547945205475
18141275,305.4772602739726
18187774,0
18142163,270.3649315068494
18144279,0
18188272,0
18188442,0
18144568,0
18144750,5780.515068493151
18146766,13.255890410958905
18188686,0
18189287,0
18146888,0
18146967,16801.841095890413
18191245,0
18147386,0
18192198,2296.58301369863
18147602,0
18192585,0
18148071,0
18149285,3147.169315068493
18192633,4926.516164383561
18149845,28.58301369863014
18193265,25.486027397260273
18195310,0
18149949,0
18195807,0
18150401,160.06487671232875
18197695,20822.352657534244
18150499,0
18202286,0
18151068,472.4876712328767
18151184,0
18151815,0
18202576,6262.441643835617
18152306,6.057863013698629
18203143,0
18204906,59.96712328767124
18237086,2522.7616438356163
18237529,
18205429,0
18239264,0
18240004,0
18208697,0
18208847,136.61260273972604
18240571,0
18244758,0
18211626,0
18245265,0
18211724,0
18245706,44.02849315068493
18218644,0
18219046,0
18219462,0
18246501,321.408
18219664,0
18246636,5201.832328767124
18220207,0
18246667,792.0394520547947
18220525,0
18246897,1886.2343013698628
18220814,0
18251740,0
18221554,0
18252417,2718.8383561643836
18258314,127.44986301369862
18221628,2421.567123287671
18221656,0
18221842,0
18258718,180.01972602739724
18221978,0
18259766,0
18222403,0
18261110,0
18222857,0
18261239,
18261681,48.92843835616438
18224181,1254.0131506849316
18261866,0
18263208,0
18264381,0
18224323,0
18265235,1337.6850410958907
18226561,371.2241095890411
18227055,532.0030684931507
18265711,0
18227773,
18266135,4380.7561643835625
18232517,
18266833,157.41369863013702
18232706,693.2278356164385
18267952,0
18233560,0
18268692,0
18233621,0
18269090,1132.27397260274
18234380,0
18328454,193.3288767123288
18329368,1663.7878356164385
18270404,0
18271072,0
18274602,0
18330721,0
18274805,0
18331937,0
18277618,0
18334071,0
18336868,2659.167123287672
18279294,0
18337330,0
18337904,0
18279951,974.4973150684932
18337910,1539.2219178082191
18280039,0
18338037,728.9082739726028
18280528,228.981698630137
18338833,1753.091506849315
18282070,0
18283101,0
18338846,726.8646575342467
18283115,0
18283172,0
18340578,0
18283329,0
18284202,0
18340621,42.6082191780822
18284418,1557.8630136986305
18340633,22833.460602739728
18284509,381.5802739726027
18342113,0
18342210,7.637917808219178
18343641,0
18284836,0
18343806,0
18285073,0
18344241,16820.778082191784
18345030,30.170958904109597
18285942,0
18285978,0
18346810,1088.482191780822
18286412,0
18287329,0
18348914,0
18350239,1678.9532054794518
18288068,0
18350327,0
18288083,4121.836273972603
18351452,0
18351992,0
18352031,0
18290331,0
18352363,639.6243287671234
18290506,0
18352485,0
18290578,9040.722410958904
18290897,50.89906849315068
18352695,415.03561643835616
18291768,0
18297354,9294.787726027396
18353465,0
18300785,332.4703561643836
18353519,0
18301431,7939.6155616438355
18353551,5322.405698630137
18301579,0
18353853,0
18354511,0
18355609,0
18355711,0
18301936,6612.657534246577
18356180,0
18356790,0
18302134,1751.2333150684933
18303550,2560.280547945206
18303818,0
18357255,550.3561643835616
18303933,0
18357480,0
18305957,3052.1411506849317
18357973,10318.90783561644
18306316,0
18358969,0
18306317,3917.58904109589
18359440,0
18310203,0
18360085,0
18310988,0
18364593,9749.376
18310992,0
18312539,0
18365323,126.24657534246575
18312975,2697.5736986301367
18365403,0
18316697,0
18366265,83.5121095890411
18319168,0
18319348,3266.630136986302
18366447,0
18368204,3952.6224657534244
18319381,0
18369041,0
18320532,0
18369676,0
18321534,4297.9857534246585
18321677,0
18369757,
18369994,0
18322529,0
18370374,0
18322772,0
18370509,0
18323010,0
18370572,0
18323446,24416.245479452053
18323662,3313.972602739727
18370889,0
18324052,320.7452054794521
18324371,0
18324391,
18371504,1911.4520547945208
18325333,0
18371539,1809.870904109589
18371703,0
18327360,1102.9847671232876
18327450,0
18371974,0
18327815,318.42542465753434
18328030,4602.279452054794
18328132,366.24920547945214
18372117,0
18372701,0
18328281,1330.5205479452054
18372795,0
18372801,0
18328421,16814.268493150685
18373061,143.32339726027394
18373159,0
18398539,6256.780273972603
18378888,0
18381075,0
18398584,2383.574794520548
18381232,0
18399165,0
18381354,675.3639452054796
18399789,0
18400191,0
18381422,121.16712328767122
18400865,0
18382869,0
18400879,0
18403085,0
18383228,3054.9856438356173
18403109,229.21643835616442
18403385,0
18383561,44.62027397260274
18383685,2305.4794520547944
18383966,0
18404274,162.95671232876714
18405096,0
18405507,0
18384949,0
18405741,0
18405932,2822.4000000000005
18405978,0
18385231,254.41643835616435
18407066,5130.864
18386068,0
18410259,0
18410461,0
18386808,0
18386852,0
18412141,0
18412276,0
18387801,0
18388146,19.528767123287672
18413045,0
18416383,18993.323835616437
18389358,8390.686684931508
18391778,61.70301369863014
18419550,0
18391886,0
18419689,7754.695890410959
18422134,8770.586301369864
18391917,127.82465753424657
18392262,0
18392563,0
18422954,643.601095890411
18423606,2536.2720000000004
18393254,0
18423907,0
18393351,0
18423932,0
18393500,0
18393508,0
18424335,
18393863,0
18424355,0
18425294,2561.8191780821917
18427207,0
18394448,6341.523287671234
18427643,0
18483757,0
18427969,0
18484179,40142.34739726027
18428318,179.6764931506849
18485265,2334.5516712328767
18429405,0
18430333,0
18486834,0
18430862,0
18486929,0
18431155,0
18487684,84.57534246575342
18488777,0
18434227,0
18494843,182.68273972602736
18496713,0
18436496,0
18436650,798.4602739726027
18497573,4834.991342465753
18436771,0
18497712,0
18436774,16.822356164383564
18497799,
18500699,28.026739726027394
18438668,493.11912328767124
18502500,0
18438890,6311.855342465754
18502636,2278.3561643835615
18439530,305.4772602739726
18502684,
18439929,0
18502713,0
18506260,0
18440529,0
18440658,542.8287123287672
18441276,0
18506497,0
18441624,0
18442266,12.575342465753423
18506561,0
18506656,0
18442483,0
18507536,98.3362191780822
18446014,2255.412821917808
18507781,0
18446403,0
18513709,0
18449596,0
18513839,0
18515172,0
18515715,0
18515963,0
18451375,1446.5845479452055
18517695,0
18518346,10213.11912328767
18452656,0
18519069,5592.865315068492
18453635,0
18454202,
18519210,4245.167342465754
18519632,4564.681643835616
18455574,4361.424657534248
18455754,0
18520166,5578.315397260275
18521074,0
18456206,345.06345205479454
18522557,4571.388493150685
18456447,0
18523912,6204.506301369863
18456846,0
18525265,2853.123287671233
18457668,0
18529117,908.2178630136987
18458628,0
18458866,0
18459550,0
18459662,594.3846575342467
18459673,
18459868,0
18460351,0
18530659,0
18531057,0
18467400,1818.8324383561649
18534979,0
18535545,576.6312328767124
18535561,422.5315068493152
18467529,0
18468167,0
18468347,10119.878136986303
18535571,0
18535711,248.2717808219178
18470183,5376.2104109589045
18539833,1377.2515068493149
18470275,0
18543183,0
18472143,0
18545309,0
18472834,1798.9387397260277
18472925,11.806027397260273
18473275,14278.692821917804
18546793,0
18473352,12.942246575342468
18473361,0
18553500,0
18473609,120.42739726027396
18554589,5931.596712328767
18473784,286.42191780821923
18474483,99.4191780821918
18556385,14252.354630136984
18474957,0
18556441,371.441095890411
18479052,785.8849315068493
18479148,0
18558096,0
18480160,324.61150684931505
18558125,0
18480166,0
18481811,4115.953972602741
18558693,0
18482371,38.61369863013697
18483090,2434.586301369863
18559474,1479.688767123288
18483319,0
18603997,18448.948602739725
18604523,0
18559602,10465.140821917807
18559679,0
18604712,371.2241095890411
18560318,0
18561228,0
18607403,4116.3958356164385
18607576,0
18607614,0
18561596,0
18607913,0
18562110,0
18608169,0
18562196,347.17808219178085
18608330,0
18608405,0
18562704,0
18608703,0
18564067,0
18608896,0
18610604,0
18566141,0
18610928,0
18566226,0
18610982,3347.7632876712332
18566494,4066.4100821917814
18611085,181.44000000000003
18566841,0
18611411,0
18611582,0
18567202,261.2357260273972
18573326,0
18614094,0
18573516,0
18574480,0
18614915,0
18615111,0
18574485,0
18615269,0
18615511,0
18575783,0
18576661,0
18615810,585.1528767123289
18577118,0
18616476,0
18580077,0
18580279,0
18581492,5220.187397260273
18619553,0
18581683,3109.768767123288
18620697,0
18583572,0
18622769,11273.566684931506
18583793,3.834739726027397
18624485,0
18589834,0
18624882,0
18625836,0
18590568,0
18626010,364.53698630136984
18626571,0
18591303,71.8027397260274
18626769,46.86904109589042
18591376,455.6712328767123
18627641,691.2946849315068
18591406,661.0270684931509
18628280,0
18593428,0
18628505,0
18594036,0
18628698,1145.8849315068494
18594158,3503.8356164383563
18629103,0
18594773,0
18629539,9800.316493150685
18595428,0
18595977,0
18631428,1662.7660273972604
18596858,7707.511232876712
18631628,0
18597000,0
18599052,0
18632095,0
18603018,0
18633538,0
18635507,0
18670770,306.32153424657537
18637464,33.139726027397266
18671699,1092.5516712328767
18671933,0
18640977,0
18641632,0
18674887,0
18642597,1953.034520547945
18643066,9203.789589041096
18676203,7599.24295890411
18676301,917.0235616438357
18643432,0
18644305,0
18677417,928.2910684931506
18677560,5357.036712328767
18644317,0
18678369,13556.219178082189
18644871,2431.9035616438355
18645334,0
18678502,821.8652054794521
18645656,0
18678601,0
18645962,
18678803,14862.756821917807
18679197,0
18646202,0
18647392,794.9589041095891
18680283,912.9698630136987
18680675,0
18648215,85.8476712328767
18648794,0
18681039,5614.343013698631
18648861,0
18649125,0
18681942,3970.6915068493145
18682547,3918.5358904109594
18649299,0
18650039,0
18650151,0
18650418,0
18650844,0
18682553,9861.648657534248
18650883,0
18682574,0
18684517,0
18651955,1015.9693150684934
18653127,0
18686628,0
18654271,0
18687287,0
18687485,725.6021917808218
18654639,860.638684931507
18688216,227.15309589041095
18655168,0
18688672,0
18656953,0
18689517,0
18660511,0
18690619,17.89545205479452
18661075,0
18690660,0
18661105,0
18661644,0
18693068,37913.759999999995
18662176,0
18662427,0
18694817,261.2515068493151
18696373,7380.962630136985
18662469,0
18662966,1929.5605479452056
18696477,16694.13698630137
18663024,0
18697277,1552.3200000000002
18663326,12402.13808219178
18697567,5548.789479452054
18663625,0
18697814,4239.975452054795
18664379,0
18664480,0
18697944,0
18698349,0
18664501,0
18664871,0
18698926,0
18699354,0
18665031,0
18665645,0
18700166,0
18665952,170.43287671232878
18701402,0
18701523,0
18666160,0
18666188,0
18701656,217.47945205479454
18669329,786.0328767123287
18703240,86.4
18704366,0
18669413,0
18669849,0
18704398,0
18670685,0
18704635,0
18744228,63.51780821917809
18705016,0
18744353,2044.878904109589
18744588,0
18706081,801.9813698630137
18707000,0
18745488,645.7926575342466
18707173,35.11232876712329
18745637,0
18745992,0
18712083,
18746406,1319.2767123287674
18712345,0
18712999,0
18746597,0
18713504,0
18746603,1640.4164383561647
18748818,0
18713945,0
18750519,0
18714194,389.2734246575342
18750773,0
18750835,0
18715068,0
18715389,1137.2883287671234
18716772,173.80602739726027
18751296,0
18717818,0
18752103,0
18752658,0
18752825,1600.1654794520546
18719193,0
18752915,0
18720482,0
18754267,0
18720825,14018.301369863015
18722381,1152.9784109589043
18755666,0
18757789,0
18722603,421.3479452054795
18724370,1279.0987397260276
18759543,0
18760878,0
18724525,2313.626301369863
18761908,0
18725424,0
18762362,218.07123287671232
18762611,0
18725432,0
18725649,0
18762688,0
18725903,0
18763122,0
18726042,3408.4799999999996
18726147,0
18763420,159.3547397260274
18763897,0
18763929,339.8005479452055
18726366,0
18726726,16885.684602739726
18763991,0
18727155,0
18764840,6300.0
18728171,1745.7415890410957
18766603,422.3539726027398
18728337,0
18767009,109.36109589041097
18728877,0
18767444,3148.960438356164
18768014,0
18729254,0
18770146,0
18730447,0
18730799,0
18731255,0
18770366,1589.2510684931506
18770641,0
18731286,0
18732080,0
18770753,1751.1918904109586
18732427,0
18772924,1475.1912328767123
18773022,0
18732517,0
18773077,0
18733404,0
18733790,112.9236164383562
18773665,0
18773760,0
18734228,0
18775027,0
18734424,0
18734554,0
18778685,0
18735013,41.2589589041096
18780040,0
18780105,0
18736673,0
18780867,2738.9983561643826
18741704,0
18742286,0
18742432,0
18780965,0
18781105,0
18782647,1502.0442739726027
18817908,0
18818778,0
18782775,2499.682191780822
18820100,0
18820747,0
18820845,
18782939,810.0887671232877
18822152,1519.5550684931507
18823071,1646.7563835616436
18823325,0
18784537,0
18823432,0
18823575,0
18786308,138.08219178082192
18823654,0
18824788,0
18826675,0
18786753,222.89424657534246
18832841,0
18787075,0
18833140,0
18787112,0
18833990,0
18787137,0
18834768,489.6670684931507
18788359,0
18835017,0
18837052,1206.877808219178
18789180,0
18789633,0
18837275,26.038356164383558
18790773,0
18791220,331.81150684931515
18837503,
18837860,915.9287671232876
18838047,149.76000000000002
18791717,0
18791907,0
18838183,0
18793089,371.01106849315073
18838550,0
18839039,6.051945205479452
18793899,0
18840998,0
18797492,72.986301369863
18844197,5499.300821917808
18798576,1027.6234520547944
18845634,0
18798894,0
18846258,0
18799183,0
18799435,0
18799725,0
18846887,0
18847068,0
18800563,13521.789369863012
18801225,9568.504109589041
18847175,0
18801856,7209.86301369863
18847210,2372.4256438356165
18848845,0
18801875,0
18848887,0
18801900,66.67397260273972
18849505,0
18802761,0
18849690,0
18803268,275.53315068493146
18803337,0
18850187,0
18803512,0
18850476,0
18851250,0
18851325,0
18804808,0
18805671,0
18852900,2684.3178082191785
18806249,0
18853243,11772.544438356164
18806632,0
18853508,513.0739726027398
18854052,29.490410958904107
18807341,3465.450739726027
18855064,0
18807379,0
18855407,0
18855596,195.31134246575343
18808185,203.8093150684932
18808218,0
18855623,0
18862434,0
18810163,113.12876712328769
18863067,158.52624657534247
18810209,0
18814660,467.4358356164384
18863447,3750.6989589041095
18815165,0
18863670,1958.3013698630136
18817792,0
18817893,0
18863815,4280.895123287671
18893084,0
18864602,0
18893233,0
18893469,1871.5127671232879
18865011,0
18893565,3652.0688219178082
18893725,0
18865161,0
18865235,0
18893833,43.08164383561644
18865362,0
18894751,1141.6635616438355
18865414,0
18894996,0
18895252,0
18895275,0
18865844,0
18866072,49.53205479452054
18895409,0
18867904,0
18895996,12785.40098630137
18868208,3646.4153424657534
18896061,0
18870165,0
18901403,561.7972602739726
18901807,2972.1600000000003
18871461,0
18903623,5406.746301369863
18872439,3.7873972602739725
18872521,0
18903749,0
18903932,0
18872789,0
18904736,2864.16
18874041,0
18904738,4446.72
18904868,180.0
18905339,1130.4
18874541,0
18905340,1529.28
18905753,1189.4400000000003
18906826,2707.5156164383566
18874597,238.68493150684932
18907075,0
18874741,0
18875110,1279.5248219178084
18907628,0
18875187,0
18908561,0
18876305,0
18908642,0
18879600,0
18911163,0
18881419,910.750684931507
18911259,0
18881435,0
18912004,39797.29972602739
18912402,21.48164383561644
18912740,0
18882251,1529.28
18913252,0
18882253,1540.8000000000002
18882275,0
18913442,0
18882513,0
18913727,558.5148493150684
18914878,12715.588602739726
18882747,288.0
18916944,0
18882815,0
18883938,0
18918975,0
18884169,0
18921468,
18921666,0
18884362,0
18921898,0
18885017,5405.586410958904
18921900,0
18886208,0
18922303,0
18922362,0
18886340,2977.557041095891
18923475,0
18888416,0
18924186,0
18924533,0
18924590,0
18924627,0
18888888,0
18925672,88.76712328767123
18925691,0
18890551,0
18926981,0
18891362,0
18927150,0
18892192,0
18927296,0
18892742,0
18892805,0
18970430,0
18927537,0
18928375,0
18971487,65.13336986301371
18929489,1119.353424657534
18972496,0
18930300,0
18972579,0
18930500,0
18972591,0
18930542,0
18974065,945.6657534246576
18937737,542.8997260273974
18975788,0
18976813,0
18938039,3.3968219178082197
18938488,2933.970410958904
18977367,
18939304,0
18939914,509.59430136986293
18980084,0
18939977,274.92164383561646
18981474,0
18940471,0
18982085,0
18983109,0
18984063,3185.34904109589
18941210,30077.49698630137
18941768,121.51232876712331
18985602,2929.835835616438
18941792,0
18943206,0
18943698,12588.046027397264
18985722,0
18944651,0
18985888,189.6361643835616
18985919,0
18944923,0
18944949,0
18985963,4865.148493150686
18991856,
18945498,0
18992415,0
18945875,0
18993201,0
18947512,0
18947755,0
18948070,941.7600000000001
18993474,0
18994164,0
18952420,0
18952694,0
18953276,0
18953402,0
18994241,0
18994424,0
18953731,0
18994607,0
18954174,7358.34476712329
18954752,0
18956611,0
18995561,0
18995612,0
18957114,0
19002384,0
18957391,207.71506849315068
18958285,0
19003406,957.8643287671233
18958379,0
19003426,0
19003748,0
19003817,0
18961480,1847.4213698630138
19003878,1209.8958904109588
19005824,0
18965042,0
19006219,0
19006366,0
19007627,2055.988602739726
18966698,0
18967403,7.693150684931506
19008886,0
19008919,546.8054794520548
18969636,5452.865753424657
19059732,0
19009806,0
19011312,0
19011328,1490.459178082192
19011722,0
19060551,0
19011803,519.1890410958905
19060740,0
19012183,0
19012699,7401.836712328767
19060826,0
19061147,0
19012917,3827.095890410959
19063403,0
19013908,0
19063744,1322.4230136986303
19013954,0
19015072,0
19063750,4306.093150684931
19015216,0
19015779,1561.543890410959
19064038,5474.304
19016046,110.7813698630137
19064360,0
19065834,0
19066908,0
19018199,12237.853808219179
19067101,0
19067956,0
19068311,0
19068481,0
19069131,0
19070143,0
19022198,0
19070505,0
19074619,5605.34794520548
19024077,1501.6438356164379
19075746,3379.9857534246576
19024696,0
19076472,0
19025127,0
19076884,0
19077180,0
19077836,0
19080420,29.58904109589041
19025699,0
19081290,
19025812,0
19025895,0
19081418,301.10400000000004
19026028,0
19081525,0
19081805,3461.582465753425
19028724,0
19082527,0
19028814,0
19029514,0
19030898,0
19082942,1975.1276712328765
19031144,0
19083306,0
19031900,13792.854575342466
19084142,0
19032904,0
19033612,6159.01808219178
19084889,0
19085145,0
19035632,0
19088548,0
19090095,0
19091074,0
19091245,257.12876712328773
19091595,0
19091794,0
19092349,0
19092617,189.55923287671237
19036191,0
19093026,0
19093262,0
19036272,0
19036372,596.1600000000001
19093817,2147.9039999999995
19094295,3348.0591780821924
19095062,0
19095996,0
19036976,3994.520547945205
19096385,0
19037964,0
19096449,0
19041378,0
19097129,0
19042277,2127.747945205479
19097610,0
19044002,0
19097912,0
19045842,0
19047119,735.8084383561644
19098804,132.26301369863015
19047695,0
19099079,0
19048283,0
19099227,0
19049249,0
19099262,0
19050184,0
19099345,130.34761643835617
19099352,0
19050603,3057.139726027397
19099758,0
19100104,0
19051081,0
19051315,1321.4465753424656
19051454,0
19100249,0
19052063,
19100250,0
19100348,0
19100855,14.301369863013694
19052575,0
19106556,331.9890410958904
19052976,0
19107112,1358.1429041095892
19053017,0
19053196,0
19107561,36552.12361643835
19054443,0
19055195,0
19108810,0
19057371,0
19109055,0
19109568,0
19127955,0
19110136,0
19128242,0
19110285,304.8854794520549
19130066,0
19111123,36668.31780821918
19130438,15.978082191780823
19111137,0
19111238,1866.082191780822
19130863,0
19131730,0
19111319,0
19112021,2868.953424657534
19112030,0
19132451,0
19112088,0
19133119,0
19112772,1639.44
19113030,0
19133344,0
19134290,0
19113673,0
19114026,0
19135003,0
19114675,0
19135171,0
19135550,322.934794520548
19136052,10278.42410958904
19117175,7391.833643835616
19136099,5359.127671232876
19136740,4728.991561643837
19137770,0
19117363,0
19139637,0
19140247,0
19117797,1830.2005479452052
19117975,0
19140746,0
19118173,0
19118455,0
19124709,3083.414794520548
19145216,0
19124784,0
19124948,0
19147598,105.9287671232877
19148119,0
19125250,217.38082191780825
19125629,0
19125637,0
19148876,2581.363726027397
19126124,
19127624,0
19127730,23437.676712328765
19148905,0
19195802,4655.6580821917805
19199377,
19149764,0
19149904,0
19150879,236.83265753424664
19201857,0
19202073,4164.558904109588
19150960,0
19202859,6782.749150684932
19151150,4995.1824657534235
19151276,0
19151313,0
19203046,0
19151633,0
19203923,0
19152094,0
19154134,0
19204005,0
19154618,107.04131506849316
19154870,8042.727452054794
19204097,0
19154987,270.0887671232877
19205158,0
19155268,0
19205992,0
19155401,2894.676164383562
19206917,54.68054794520548
19155443,2507.671232876712
19207272,0
19155551,20866.09709589041
19155870,418.8920547945205
19207873,140.18104109589044
19155975,0
19208401,6430.527123287671
19158119,112.01227397260274
19158320,0
19210572,0
19158945,13435.010630136983
19159065,0
19210785,
19160053,859.2657534246576
19160223,0
19211676,0
19160669,0
19211886,0
19213942,575.0847123287673
19160995,4872.036821917808
19164325,0
19215552,6791.892164383563
19166698,0
19167389,0
19216082,0
19216291,150.78575342465757
19169557,346.2410958904109
19216710,0
19217762,0
19169708,0
19218552,7838.397369863014
19169770,546.8054794520548
19219896,0
19169813,0
19170018,0
19221523,0
